place_id,name,country,city,category,latitude,longitude
2526,,Japan,Shinjuku,Attraction,35.690538,139.691324
2527,林芙美子記念館,Japan,Shinjuku,Attraction,35.715847,139.684266
2528,佐伯祐三アトリエ記念館,Japan,Shinjuku,Attraction,35.72088,139.693641
2529,温室の遺構,Japan,Shinjuku,Attraction,35.686965,139.712172
2530,けやき,Japan,Shinjuku,Attraction,35.68536,139.714968
2531,,Japan,Shinjuku,Attraction,35.707059,139.713377
2532,,Japan,Shinjuku,Attraction,35.707197,139.712952
2533,,Japan,Shinjuku,Attraction,35.707259,139.713245
2534,,Japan,Shinjuku,Attraction,35.707289,139.713049
2535,,Japan,Shinjuku,Attraction,35.692924,139.694366
2536,,Japan,Shinjuku,Attraction,35.692975,139.694401
2537,,Japan,Shinjuku,Attraction,35.693734,139.693814
2538,,Japan,Shinjuku,Attraction,35.693771,139.693832
2539,,Japan,Shinjuku,Attraction,35.693816,139.693861
2540,,Japan,Shinjuku,Attraction,35.693887,139.693867
2541,,Japan,Shinjuku,Attraction,35.694659,139.691466
2542,京急デハ268,Japan,Shinjuku,Attraction,35.721599,139.679985
2543,,Japan,Shinjuku,Attraction,35.673975,139.716128
2544,源兵衛子育地蔵尊,Japan,Shinjuku,Attraction,35.710427,139.712202
2545,,Japan,Shinjuku,Attraction,35.684734,139.716757
2546,,Japan,Shinjuku,Attraction,35.694157,139.715304
2547,富受稲荷大明神,Japan,Shinjuku,Attraction,35.692189,139.714145
2548,,Japan,Shinjuku,Attraction,35.685507,139.72838
2549,,Japan,Shinjuku,Attraction,35.6969,139.691549
2550,,Japan,Shinjuku,Attraction,35.696895,139.691474
2551,,Japan,Shinjuku,Attraction,35.696887,139.691397
2552,,Japan,Shinjuku,Attraction,35.696874,139.691312
2553,威徳稲荷神社,Japan,Shinjuku,Attraction,35.693557,139.705769
2554,神社復興記念碑,Japan,Shinjuku,Attraction,35.693519,139.705731
2555,芸能浅間神社,Japan,Shinjuku,Attraction,35.693656,139.706183
2556,雷電稲荷神社,Japan,Shinjuku,Attraction,35.693607,139.705504
2557,納大明神,Japan,Shinjuku,Attraction,35.693647,139.705503
2558,写真工業発祥地,Japan,Shinjuku,Attraction,35.689325,139.689395
2559,,Japan,Shinjuku,Attraction,35.686332,139.711695
2560,学習院女子大学正門,Japan,Shinjuku,Attraction,35.707202,139.709128
2561,,Japan,Shinjuku,Attraction,35.685851,139.693005
2562,,Japan,Shinjuku,Attraction,35.686012,139.69323
2563,,Japan,Shinjuku,Attraction,35.68607,139.693289
2564,,Japan,Shinjuku,Attraction,35.686112,139.693365
2565,,Japan,Shinjuku,Attraction,35.686165,139.693438
2566,,Japan,Shinjuku,Attraction,35.686246,139.693534
2567,,Japan,Shinjuku,Attraction,35.686638,139.690621
2568,,Japan,Shinjuku,Attraction,35.686587,139.690638
2569,,Japan,Shinjuku,Attraction,35.686533,139.690648
2570,,Japan,Shinjuku,Attraction,35.686653,139.690686
2571,,Japan,Shinjuku,Attraction,35.686597,139.690703
2572,,Japan,Shinjuku,Attraction,35.686664,139.690756
2573,,Japan,Shinjuku,Attraction,35.686657,139.690848
2574,,Japan,Shinjuku,Attraction,35.686576,139.690898
2575,,Japan,Shinjuku,Attraction,35.686498,139.690951
2576,く組,Japan,Shinjuku,Attraction,35.68528,139.722741
2577,たんきり子育地蔵尊,Japan,Shinjuku,Attraction,35.689122,139.719215
2578,,Japan,Shinjuku,Attraction,35.685431,139.721023
2579,大国主命,Japan,Shinjuku,Attraction,35.685208,139.72257
2580,慰霊碑,Japan,Shinjuku,Attraction,35.685157,139.722569
2581,於岩稲荷　水かけ福寿菩薩,Japan,Shinjuku,Attraction,35.685257,139.72126
2582,於岩稲荷霊神,Japan,Shinjuku,Attraction,35.685277,139.721232
2583,祖霊社,Japan,Shinjuku,Attraction,35.685339,139.722667
2584,福禄寿稲荷神,Japan,Shinjuku,Attraction,35.685274,139.721279
2585,飯塚正兵衛翁,Japan,Shinjuku,Attraction,35.685142,139.722633
2586,思い出横丁,Japan,Shinjuku,Attraction,35.693069,139.699502
2587,Taito Station Shinjuku South Exit,Japan,Shinjuku,Attraction,35.689805,139.70228
2588,天神湯 ( てんじんゆ ),Japan,Shinjuku,Attraction,35.699119,139.689639
2589,お岩 水かけ観音,Japan,Shinjuku,Attraction,35.687694,139.719713
2590,赤城出世稲荷神社,Japan,Shinjuku,Attraction,35.705067,139.735925
2591,試衛館跡,Japan,Shinjuku,Attraction,35.699034,139.726753
2592,,Japan,Shinjuku,Attraction,35.723588,139.675527
2593,,Japan,Shinjuku,Attraction,35.723596,139.675639
2594,,Japan,Shinjuku,Attraction,35.723601,139.675759
2595,,Japan,Shinjuku,Attraction,35.723643,139.676198
2596,,Japan,Shinjuku,Attraction,35.723671,139.676438
2597,,Japan,Shinjuku,Attraction,35.723674,139.676556
2598,,Japan,Shinjuku,Attraction,35.7237,139.675647
2599,,Japan,Shinjuku,Attraction,35.72371,139.675765
2600,,Japan,Shinjuku,Attraction,35.723711,139.675868
2601,,Japan,Shinjuku,Attraction,35.723718,139.676986
2602,,Japan,Shinjuku,Attraction,35.723724,139.676003
2603,,Japan,Shinjuku,Attraction,35.723727,139.677112
2604,,Japan,Shinjuku,Attraction,35.723734,139.677335
2605,,Japan,Shinjuku,Attraction,35.723744,139.67621
2606,,Japan,Shinjuku,Attraction,35.723752,139.676439
2607,,Japan,Shinjuku,Attraction,35.723762,139.676557
2608,,Japan,Shinjuku,Attraction,35.723777,139.676663
2609,,Japan,Shinjuku,Attraction,35.723784,139.676793
2610,,Japan,Shinjuku,Attraction,35.723806,139.676973
2611,,Japan,Shinjuku,Attraction,35.723818,139.677094
2612,,Japan,Shinjuku,Attraction,35.723821,139.677216
2613,概念橋,Japan,Shinjuku,Attraction,35.721374,139.674938
2614,唯心庭,Japan,Shinjuku,Attraction,35.72132,139.67485
2615,理性島,Japan,Shinjuku,Attraction,35.721364,139.674811
2616,心字池,Japan,Shinjuku,Attraction,35.721282,139.674963
2617,主観亭,Japan,Shinjuku,Attraction,35.721272,139.674996
2618,箱根山,Japan,Shinjuku,Attraction,35.703701,139.71351
2619,,Japan,Shinjuku,Attraction,35.716955,139.697455
2620,,Japan,Shinjuku,Attraction,35.691096,139.69918
2621,歌舞伎町,Japan,Shinjuku,Attraction,35.695249,139.703118
2622,,Japan,Shinjuku,Attraction,35.688775,139.697594
2623,,Japan,Shinjuku,Attraction,35.679355,139.717352
2624,葬場殿址,Japan,Shinjuku,Attraction,35.67931,139.717412
2625,樺太島日露国境天測標,Japan,Shinjuku,Attraction,35.67816,139.717052
2626,あるけあるけ,Japan,Shinjuku,Attraction,35.67798,139.718774
2627,土木学会選奨土木遺産　聖徳記念絵画館前通り,Japan,Shinjuku,Attraction,35.677899,139.718637
2628,なんじゃもんじゃの木,Japan,Shinjuku,Attraction,35.678361,139.718621
2629,御鷹乃松,Japan,Shinjuku,Attraction,35.677709,139.716987
2630,天測境界標石,Japan,Shinjuku,Attraction,35.678165,139.717097
2631,,Japan,Shinjuku,Attraction,35.678342,139.718609
2632,ประตูวิเสทชัยศรี (ทางเข้าหลัก),Thailand,Bangkok,Attraction,13.752268,100.491173
2633,พิพิธภัณฑสถานธรรมชาติวิทยาฯ,Thailand,Bangkok,Attraction,13.737478,100.530085
2634,ผ่านฟ้าลีลาศ,Thailand,Bangkok,Attraction,13.755512,100.506445
2635,สำนักพิพิธภัณฑ์และวัฒนธรรมการเกษตร,Thailand,Bangkok,Attraction,13.847712,100.563752
2636,พิพิธภัณฑ์สัตว์น้ำบางเขน,Thailand,Bangkok,Attraction,13.855025,100.56767
2637,โรงเรียนชาลีสมุทร,Thailand,Bangkok,Attraction,13.856311,100.548389
2638,,Thailand,Bangkok,Attraction,13.765003,100.731622
2639,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.841696,100.575553
2640,พระบรมราชานุสาวรีย์ สมเด็จพระเจ้าตากสินมหาราช,Thailand,Bangkok,Attraction,13.726315,100.493097
2641,สถานแสดงพันธุ์สัตว์น้ำจืด เกษตรกลาง,Thailand,Bangkok,Attraction,13.842545,100.575602
2642,,Thailand,Bangkok,Attraction,13.845087,100.576612
2643,หอประวัติฯ,Thailand,Bangkok,Attraction,13.845773,100.566389
2644,อนุสาวรีย์สมเด็จเจ้าพระยาบรมมหาศรีสุริยวงศ์,Thailand,Bangkok,Attraction,13.732973,100.489384
2645,,Thailand,Bangkok,Attraction,13.793741,100.585909
2646,มาดามทุสโซ กรุงเทพฯ,Thailand,Bangkok,Attraction,13.746499,100.531725
2647,พระบรมราชานุสาวรีย์พระบาทสมเด็จพระเจ้าอยู่หัวอานันทมหิดล,Thailand,Bangkok,Attraction,13.733198,100.536744
2648,,Thailand,Bangkok,Attraction,13.794148,100.588613
2649,,Thailand,Bangkok,Attraction,13.79415,100.58865
2650,,Thailand,Bangkok,Attraction,13.794151,100.588691
2651,,Thailand,Bangkok,Attraction,13.794153,100.588738
2652,,Thailand,Bangkok,Attraction,13.794155,100.588779
2653,,Thailand,Bangkok,Attraction,13.794196,100.588776
2654,,Thailand,Bangkok,Attraction,13.794233,100.588775
2655,,Thailand,Bangkok,Attraction,13.794266,100.588774
2656,,Thailand,Bangkok,Attraction,13.794299,100.588683
2657,,Thailand,Bangkok,Attraction,13.7943,100.588725
2658,,Thailand,Bangkok,Attraction,13.794294,100.588774
2659,สะพานพระราม 8,Thailand,Bangkok,Attraction,13.769645,100.495856
2660,,Thailand,Bangkok,Attraction,13.762791,100.513532
2661,อนุสาวรีย์ทหารอาสา สงครามโลกครั้งที่ 1,Thailand,Bangkok,Attraction,13.758211,100.493255
2662,,Thailand,Bangkok,Attraction,13.75535,100.50538
2663,,Thailand,Bangkok,Attraction,13.760066,100.501624
2664,บางกอกฟุตซอลอารีนา,Thailand,Bangkok,Attraction,13.832724,100.849627
2665,tram stop 1,Thailand,Bangkok,Attraction,13.704476,100.502157
2666,Asiatique The Riverfront,Thailand,Bangkok,Attraction,13.703475,100.503043
2667,Eiffel tower condense,Thailand,Bangkok,Attraction,13.767159,100.442306
2668,พระบรมราชานุสาวรีย์พระบาทสมเด็จพระเจ้าอยู่หัวอานันทมหิดล,Thailand,Bangkok,Attraction,13.768316,100.494981
2669,,Thailand,Bangkok,Attraction,13.766307,100.4981
2670,อนุสาวรีย์ชัยสมรภูมิ,Thailand,Bangkok,Attraction,13.76493,100.538285
2671,อนุสรณ์สถาน 14 ตุลา 16,Thailand,Bangkok,Attraction,13.756814,100.49912
2672,ปฐมบรมราชานุสรณ์,Thailand,Bangkok,Attraction,13.740647,100.49804
2673,Bodhi Tree,Thailand,Bangkok,Attraction,13.761511,100.494499
2674,พิพิธภัณฑ์เทคโนโลยีทางภาพ,Thailand,Bangkok,Attraction,13.737124,100.529853
2675,พิพิธภัณฑ์การแพทย์ศิริราช,Thailand,Bangkok,Attraction,13.758714,100.4855
2676,พิพิธภัณฑ์ธนาคารไทย,Thailand,Bangkok,Attraction,13.82713,100.564737
2677,นาฬิกาแดด,Thailand,Bangkok,Attraction,13.730553,100.541656
2678,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.840614,100.574921
2679,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.840705,100.574975
2680,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.84078,100.575017
2681,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.840867,100.575068
2682,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.841407,100.575384
2683,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.841488,100.575428
2684,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.84156,100.575471
2685,ต้นนนทรีทรงปลูก,Thailand,Bangkok,Attraction,13.841628,100.575512
2686,,Thailand,Bangkok,Attraction,13.850133,100.566382
2687,,Thailand,Bangkok,Attraction,13.848274,100.566515
2688,,Thailand,Bangkok,Attraction,13.683076,100.547296
2689,พิพิธภัณฑ์ร่างกายมนุษย์,Thailand,Bangkok,Attraction,13.743541,100.534422
2690,พิพิธภัณฑ์แรงงานไทย,Thailand,Bangkok,Attraction,13.753037,100.549757
2691,พิพิธภัณฑ์ แบทแคท มิวเซียม แอนด์ ทอยส์,Thailand,Bangkok,Attraction,13.763881,100.645411
2692,บ้านพิพิธภัณฑ์,Thailand,Bangkok,Attraction,13.796878,100.391677
2693,พิพิธภัณฑ์ท้องถิ่นกรุงเทพมหานคร เขตสัมพันธวงศ์,Thailand,Bangkok,Attraction,13.736716,100.511098
2694,ลานพระจอม,Thailand,Bangkok,Attraction,13.651498,100.496192
2695,ซุ้มเฉลิมพระเกียรติกาญจนาภิเษก,Thailand,Bangkok,Attraction,13.75766,100.495009
2696,Monument,Thailand,Bangkok,Attraction,13.762785,100.536722
2697,Prince Mahidol Statue,Thailand,Bangkok,Attraction,13.766395,100.534234
2698,,Thailand,Bangkok,Attraction,13.766357,100.534461
2699,,Thailand,Bangkok,Attraction,13.766376,100.53442
2700,,Thailand,Bangkok,Attraction,13.76639,100.534474
2701,,Thailand,Bangkok,Attraction,13.766405,100.53443
2702,,Thailand,Bangkok,Attraction,13.766423,100.534486
2703,,Thailand,Bangkok,Attraction,13.766438,100.534453
2704,,Thailand,Bangkok,Attraction,13.766532,100.534076
2705,,Thailand,Bangkok,Attraction,13.766537,100.534061
2706,,Thailand,Bangkok,Attraction,13.766552,100.534092
2707,,Thailand,Bangkok,Attraction,13.766557,100.534078
2708,,Thailand,Bangkok,Attraction,13.766584,100.534115
2709,,Thailand,Bangkok,Attraction,13.766589,100.534101
2710,,Thailand,Bangkok,Attraction,13.765554,100.533798
2711,พิพิธภัณฑ์ธนาคารแห่งประเทศไทย,Thailand,Bangkok,Attraction,13.768284,100.499537
2712,WTF Gallery,Thailand,Bangkok,Attraction,13.726618,100.576186
2713,หอเกียรติภูมินายกรัฐมนตรีไทย,Thailand,Bangkok,Attraction,13.75579,100.5193
2714,พิพิธภัณฑสถานแห่งชาติศิลป์พีระศรี,Thailand,Bangkok,Attraction,13.752666,100.490898
2715,,Thailand,Bangkok,Attraction,13.753897,100.490414
2716,,Thailand,Bangkok,Attraction,13.754456,100.4901
2717,,Thailand,Bangkok,Attraction,13.754479,100.49001
2718,,Thailand,Bangkok,Attraction,13.754679,100.491108
2719,,Thailand,Bangkok,Attraction,13.754696,100.489899
2720,,Thailand,Bangkok,Attraction,13.754748,100.490364
2721,,Thailand,Bangkok,Attraction,13.755042,100.490178
2722,,Thailand,Bangkok,Attraction,13.755069,100.490295
2723,,Thailand,Bangkok,Attraction,13.755121,100.489874
2724,,Thailand,Bangkok,Attraction,13.754454,100.490314
2725,,Thailand,Bangkok,Attraction,13.75431,100.489255
2726,,Thailand,Bangkok,Attraction,13.756374,100.492193
2727,,Thailand,Bangkok,Attraction,13.756738,100.49229
2728,ต้นโพธิ์,Thailand,Bangkok,Attraction,13.756791,100.489549
2729,,Thailand,Bangkok,Attraction,13.757001,100.492307
2730,,Thailand,Bangkok,Attraction,13.757059,100.49209
2731,,Thailand,Bangkok,Attraction,13.757094,100.491999
2732,,Thailand,Bangkok,Attraction,13.757084,100.492176
2733,,Thailand,Bangkok,Attraction,13.757096,100.492707
2734,,Thailand,Bangkok,Attraction,13.757256,100.492397
2735,,Thailand,Bangkok,Attraction,13.757719,100.492557
2736,,Thailand,Bangkok,Attraction,13.757766,100.491908
2737,,Thailand,Bangkok,Attraction,13.757773,100.492883
2738,,Thailand,Bangkok,Attraction,13.757886,100.493074
2739,,Thailand,Bangkok,Attraction,13.757935,100.493281
2740,,Thailand,Bangkok,Attraction,13.757945,100.492919
2741,,Thailand,Bangkok,Attraction,13.75796,100.493432
2742,,Thailand,Bangkok,Attraction,13.75797,100.493549
2743,,Thailand,Bangkok,Attraction,13.757982,100.493687
2744,,Thailand,Bangkok,Attraction,13.758035,100.492621
2745,,Thailand,Bangkok,Attraction,13.758044,100.493494
2746,,Thailand,Bangkok,Attraction,13.758049,100.493375
2747,,Thailand,Bangkok,Attraction,13.758052,100.493231
2748,,Thailand,Bangkok,Attraction,13.758064,100.492983
2749,,Thailand,Bangkok,Attraction,13.758086,100.493618
2750,,Thailand,Bangkok,Attraction,13.758104,100.493115
2751,,Thailand,Bangkok,Attraction,13.758132,100.4925
2752,,Thailand,Bangkok,Attraction,13.758138,100.493456
2753,,Thailand,Bangkok,Attraction,13.758189,100.493012
2754,,Thailand,Bangkok,Attraction,13.758198,100.492429
2755,,Thailand,Bangkok,Attraction,13.758233,100.493122
2756,,Thailand,Bangkok,Attraction,13.758247,100.492707
2757,,Thailand,Bangkok,Attraction,13.758257,100.491757
2758,,Thailand,Bangkok,Attraction,13.758271,100.493468
2759,,Thailand,Bangkok,Attraction,13.758274,100.492339
2760,,Thailand,Bangkok,Attraction,13.7583,100.493041
2761,,Thailand,Bangkok,Attraction,13.758335,100.493155
2762,,Thailand,Bangkok,Attraction,13.758352,100.493291
2763,,Thailand,Bangkok,Attraction,13.758361,100.492237
2764,,Thailand,Bangkok,Attraction,13.758372,100.493415
2765,,Thailand,Bangkok,Attraction,13.758402,100.493101
2766,,Thailand,Bangkok,Attraction,13.758413,100.491679
2767,,Thailand,Bangkok,Attraction,13.758474,100.49331
2768,,Thailand,Bangkok,Attraction,13.758514,100.49312
2769,,Thailand,Bangkok,Attraction,13.758516,100.492762
2770,,Thailand,Bangkok,Attraction,13.758686,100.492729
2771,,Thailand,Bangkok,Attraction,13.758769,100.492713
2772,,Thailand,Bangkok,Attraction,13.758794,100.492878
2773,,Thailand,Bangkok,Attraction,13.758866,100.492794
2774,ท่าพระจันทร์,Thailand,Bangkok,Attraction,13.756429,100.489327
2775,,Thailand,Bangkok,Attraction,13.820128,100.566051
2776,,Thailand,Bangkok,Attraction,13.820186,100.566092
2777,,Thailand,Bangkok,Attraction,13.820344,100.564995
2778,,Thailand,Bangkok,Attraction,13.820348,100.566033
2779,,Thailand,Bangkok,Attraction,13.820633,100.565962
2780,,Thailand,Bangkok,Attraction,13.820711,100.566008
2781,,Thailand,Bangkok,Attraction,13.820724,100.566062
2782,,Thailand,Bangkok,Attraction,13.820749,100.56611
2783,,Thailand,Bangkok,Attraction,13.820783,100.566192
2784,,Thailand,Bangkok,Attraction,13.820784,100.565671
2785,,Thailand,Bangkok,Attraction,13.820824,100.564909
2786,,Thailand,Bangkok,Attraction,13.820913,100.565285
2787,,Thailand,Bangkok,Attraction,13.820958,100.565359
2788,,Thailand,Bangkok,Attraction,13.821037,100.566199
2789,พระพุทธศรีอริยเมตไตรย,Thailand,Bangkok,Attraction,13.767192,100.502982
2790,Sea Life Bangkok Ocean World,Thailand,Bangkok,Attraction,13.746975,100.535199
2791,Sampeng Lane Market,Thailand,Bangkok,Attraction,13.743818,100.502995
2792,Dolphin Show,Thailand,Bangkok,Attraction,13.868173,100.704912
2793,,Thailand,Bangkok,Attraction,13.650136,100.493672
2794,อนุสาวรีย์สมเด็จพระนางเจ้าสุนันทากุมารีรัตน์,Thailand,Bangkok,Attraction,13.748405,100.495341
2795,,Thailand,Bangkok,Attraction,13.650982,100.49464
2796,ยูโนะโมริ,Thailand,Bangkok,Attraction,13.719792,100.56676
2797,ศาลพ่อปู่ท้าวโคจร,Thailand,Bangkok,Attraction,13.711453,100.574858
2798,,Thailand,Bangkok,Attraction,13.765641,100.533902
2799,Thai Bamboo Tattoo,Thailand,Bangkok,Attraction,13.727486,100.499079
2800,Art in Paradise (Esplanade Mall),Thailand,Bangkok,Attraction,13.766182,100.569377
2801,สนามมวยเวทีสถานีโทรทัศน์สีกองทัพบกช่อง 7,Thailand,Bangkok,Attraction,13.803378,100.556966
2802,Khao San Road,Thailand,Bangkok,Attraction,13.758767,100.497579
2803,Phyathai Palace,Thailand,Bangkok,Attraction,13.767993,100.532942
2804,Airplane Graveyard,Thailand,Bangkok,Attraction,13.764958,100.652395
2805,Took Lae Dee,Thailand,Bangkok,Attraction,13.732592,100.560787
2806,อนุสาวรีย์ ดร.ไสว สุทธิพิทักษ์ และ อ.สนั่น เกตุทัต,Thailand,Bangkok,Attraction,13.871243,100.550063
2807,บ้านครูไก่,Thailand,Bangkok,Attraction,13.749444,100.402656
2808,บ้านครูไก่,Thailand,Bangkok,Attraction,13.749249,100.402639
2809,,Thailand,Bangkok,Attraction,13.763615,100.633418
2810,Gia,Thailand,Bangkok,Attraction,13.867431,100.704214
2811,UBER wasutha,Thailand,Bangkok,Attraction,13.742445,100.634495
2812,,Thailand,Bangkok,Attraction,13.719626,100.510716
2813,หอประวัติจุฬาลงกรณ์มหาวิทยาลัย,Thailand,Bangkok,Attraction,13.737033,100.531863
2814,,Thailand,Bangkok,Attraction,13.704045,100.503957
2815,,Thailand,Bangkok,Attraction,13.65704,100.384094
2816,เยาวราช,Thailand,Bangkok,Attraction,13.740018,100.510503
2817,,Thailand,Bangkok,Attraction,13.800896,100.550015
2818,,Thailand,Bangkok,Attraction,13.778991,100.573458
2819,,Thailand,Bangkok,Attraction,13.778968,100.573457
2820,,Thailand,Bangkok,Attraction,13.778944,100.573456
2821,,Thailand,Bangkok,Attraction,13.778913,100.573455
2822,,Thailand,Bangkok,Attraction,13.923491,100.625424
2823,,Thailand,Bangkok,Attraction,13.787384,100.574274
2824,,Thailand,Bangkok,Attraction,13.787465,100.57422
2825,,Thailand,Bangkok,Attraction,13.787327,100.574212
2826,,Thailand,Bangkok,Attraction,13.747342,100.52508
2827,,Thailand,Bangkok,Attraction,13.747704,100.525123
2828,,Thailand,Bangkok,Attraction,13.747634,100.525104
2829,,Thailand,Bangkok,Attraction,13.747583,100.525097
2830,,Thailand,Bangkok,Attraction,13.747525,100.525091
2831,,Thailand,Bangkok,Attraction,13.747462,100.525081
2832,,Thailand,Bangkok,Attraction,13.747407,100.525074
2833,,Thailand,Bangkok,Attraction,13.747303,100.525115
2834,,Thailand,Bangkok,Attraction,13.747267,100.525292
2835,,Thailand,Bangkok,Attraction,13.747244,100.525399
2836,,Thailand,Bangkok,Attraction,13.747201,100.525692
2837,,Thailand,Bangkok,Attraction,13.747156,100.525919
2838,,Thailand,Bangkok,Attraction,13.747271,100.525739
2839,,Thailand,Bangkok,Attraction,13.747389,100.525148
2840,,Thailand,Bangkok,Attraction,13.74738,100.525267
2841,,Thailand,Bangkok,Attraction,13.747347,100.525421
2842,,Thailand,Bangkok,Attraction,13.747478,100.525581
2843,,Thailand,Bangkok,Attraction,13.747367,100.52554
2844,,Thailand,Bangkok,Attraction,13.747124,100.526115
2845,,Thailand,Bangkok,Attraction,13.747086,100.52633
2846,,Thailand,Bangkok,Attraction,13.747069,100.526428
2847,,Thailand,Bangkok,Attraction,13.74705,100.526558
2848,,Thailand,Bangkok,Attraction,13.747013,100.526766
2849,,Thailand,Bangkok,Attraction,13.746727,100.528698
2850,พิพิธภัณฑ์เรือนคำเที่ยง,Thailand,Bangkok,Attraction,13.739153,100.56132
2851,,Thailand,Bangkok,Attraction,13.746831,100.511079
2852,ตึกเก่าบนถนนทรงวาด,Thailand,Bangkok,Attraction,13.738089,100.507611
2853,,Thailand,Bangkok,Attraction,13.912555,100.677809
2854,,Thailand,Bangkok,Attraction,13.912643,100.677873
2855,,Thailand,Bangkok,Attraction,13.912457,100.677897
2856,,Thailand,Bangkok,Attraction,13.912253,100.678127
2857,,Thailand,Bangkok,Attraction,13.912179,100.678324
2858,,Thailand,Bangkok,Attraction,13.912406,100.67854
2859,,Thailand,Bangkok,Attraction,13.912382,100.678475
2860,,Thailand,Bangkok,Attraction,13.912456,100.678522
2861,,Thailand,Bangkok,Attraction,13.912494,100.678489
2862,,Thailand,Bangkok,Attraction,13.912798,100.678159
2863,,Thailand,Bangkok,Attraction,13.912847,100.67806
2864,,Thailand,Bangkok,Attraction,13.912689,100.677801
2865,,Thailand,Bangkok,Attraction,13.912792,100.677911
2866,,Thailand,Bangkok,Attraction,13.912874,100.677987
2867,,Thailand,Bangkok,Attraction,13.858156,100.627371
2868,,Thailand,Bangkok,Attraction,13.705143,100.602501
2869,ตลาดน้ำขวัญเรียน,Thailand,Bangkok,Attraction,13.799373,100.709438
2870,ตลาดน้ำขวัญ-เรียม,Thailand,Bangkok,Attraction,13.800811,100.710075
2871,ทางเข้าหมู่บ้านริมสวนฟ้าใส,Thailand,Bangkok,Attraction,13.92351,100.585073
2872,,Thailand,Bangkok,Attraction,13.858743,100.627096
2873,,Thailand,Bangkok,Attraction,13.770822,100.656794
2874,,Thailand,Bangkok,Attraction,13.778268,100.57318
2875,,Thailand,Bangkok,Attraction,13.78541,100.577378
2876,,Thailand,Bangkok,Attraction,13.768168,100.658877
2877,,Thailand,Bangkok,Attraction,13.769413,100.66028
2878,ณ ลาดกระบัง,Thailand,Bangkok,Attraction,13.724141,100.789708
2879,,Thailand,Bangkok,Attraction,13.717259,100.804481
2880,,Thailand,Bangkok,Attraction,13.701007,100.490166
2881,,Thailand,Bangkok,Attraction,13.758379,100.495698
2882,,Thailand,Bangkok,Attraction,13.758314,100.495537
2883,,Thailand,Bangkok,Attraction,13.758267,100.495422
2884,,Thailand,Bangkok,Attraction,13.75822,100.495283
2885,,Thailand,Bangkok,Attraction,13.758403,100.495454
2886,,Thailand,Bangkok,Attraction,13.75769,100.495241
2887,,Thailand,Bangkok,Attraction,13.757674,100.494802
2888,,Thailand,Bangkok,Attraction,13.757704,100.494739
2889,,Thailand,Bangkok,Attraction,13.757751,100.49466
2890,,Thailand,Bangkok,Attraction,13.718502,100.546225
2891,,Thailand,Bangkok,Attraction,13.725481,100.543632
2892,,Thailand,Bangkok,Attraction,13.725489,100.543674
2893,,Thailand,Bangkok,Attraction,13.725441,100.543647
2894,,Thailand,Bangkok,Attraction,13.763042,100.537634
2895,,Thailand,Bangkok,Attraction,13.742387,100.5041
2896,,Thailand,Bangkok,Attraction,13.797809,100.548675
2897,,Thailand,Bangkok,Attraction,13.714749,100.593699
2898,,Thailand,Bangkok,Attraction,13.714777,100.593713
2899,,Thailand,Bangkok,Attraction,13.714778,100.593677
2900,,Thailand,Bangkok,Attraction,13.713789,100.593083
2901,,Thailand,Bangkok,Attraction,13.715266,100.593035
2902,,Thailand,Bangkok,Attraction,13.715299,100.592992
2903,,Thailand,Bangkok,Attraction,13.715334,100.592761
2904,,Thailand,Bangkok,Attraction,13.715148,100.593017
2905,,Thailand,Bangkok,Attraction,13.715055,100.593036
2906,,Thailand,Bangkok,Attraction,13.714839,100.593063
2907,,Thailand,Bangkok,Attraction,13.714787,100.593073
2908,,Thailand,Bangkok,Attraction,13.714651,100.593057
2909,,Thailand,Bangkok,Attraction,13.714405,100.592984
2910,,Thailand,Bangkok,Attraction,13.714478,100.593
2911,,Thailand,Bangkok,Attraction,13.714448,100.592895
2912,,Thailand,Bangkok,Attraction,13.71443,100.592782
2913,,Thailand,Bangkok,Attraction,13.714502,100.592748
2914,,Thailand,Bangkok,Attraction,13.714146,100.592977
2915,,Thailand,Bangkok,Attraction,13.714081,100.593056
2916,,Thailand,Bangkok,Attraction,13.714189,100.593901
2917,,Thailand,Bangkok,Attraction,13.714219,100.594431
2918,,Thailand,Bangkok,Attraction,13.715103,100.59389
2919,,Thailand,Bangkok,Attraction,13.715077,100.593999
2920,,Thailand,Bangkok,Attraction,13.714866,100.593764
2921,,Thailand,Bangkok,Attraction,13.714873,100.593745
2922,,Thailand,Bangkok,Attraction,13.714922,100.593722
2923,,Thailand,Bangkok,Attraction,13.715023,100.59389
2924,,Thailand,Bangkok,Attraction,13.71498,100.59392
2925,,Thailand,Bangkok,Attraction,13.714624,100.594306
2926,,Thailand,Bangkok,Attraction,13.71466,100.594156
2927,,Thailand,Bangkok,Attraction,13.714763,100.594081
